datetime,duration_execution,method,environment,step,goal_sample_rate,corner_sample_rate,max_iterations,iterations,path_length
2024-12-22-20-12-06,0.35378599166870117,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-07,1.501037836074829,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-07,0.3123300075531006,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-08,0.2793903350830078,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-09,1.45755934715271,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-09,0.3009371757507324,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-10,0.30331897735595703,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-11,1.5454673767089844,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-12,0.32415771484375,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-12,0.34613680839538574,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-14,1.9156315326690674,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-14,0.3104867935180664,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-14,0.2877218723297119,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-16,1.6310954093933105,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-16,0.2933042049407959,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-17,0.2833676338195801,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-18,1.4739301204681396,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-18,0.3047170639038086,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-19,0.30187416076660156,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-21,1.8725063800811768,RRT*,env2,2,0.1,0.0,1500,1475,91.88344742973095
2024-12-22-20-12-21,0.3351562023162842,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-21,0.3092060089111328,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-23,1.5204887390136719,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-23,0.2833702564239502,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-23,0.3050413131713867,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-25,1.4494874477386475,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-25,0.3640315532684326,OBRRT,env2,2,0.1,0.0,1500,1298,111.8553935937414
2024-12-22-20-12-25,0.306290864944458,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-27,1.545980453491211,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-27,0.3152658939361572,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-28,0.32108569145202637,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-29,1.4839904308319092,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-29,0.32459306716918945,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-30,0.2996995449066162,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-31,1.6616380214691162,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-32,0.3073446750640869,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-32,0.37779664993286133,RRT,env2,2,0.1,0.0,1500,1069,117.92247155041211
2024-12-22-20-12-34,1.8138082027435303,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-34,0.44674038887023926,OBRRT,env2,2,0.1,0.0,1500,685,96.33686442163027
2024-12-22-20-12-35,0.3192322254180908,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-36,1.5225765705108643,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-37,0.3060753345489502,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-37,0.3148775100708008,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-39,1.7100551128387451,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-39,0.2895488739013672,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-39,0.27098917961120605,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-40,1.3394262790679932,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-41,0.28321123123168945,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-41,0.30121779441833496,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-43,1.5000419616699219,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-43,0.2975029945373535,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-43,0.36006665229797363,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-48,4.622060298919678,RRT*,env2,2,0.1,0.0,1500,885,91.84172193552709
2024-12-22-20-12-48,0.2821962833404541,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-48,0.2721526622772217,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-50,1.4638473987579346,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-50,0.3020663261413574,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-50,0.31127142906188965,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-52,1.5537829399108887,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-52,0.2912750244140625,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-53,0.40137147903442383,RRT,env2,2,0.1,0.0,1500,1102,102.37402325339028
2024-12-22-20-12-54,1.5690510272979736,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-55,0.3457767963409424,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-55,0.2894449234008789,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-56,1.5013139247894287,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-57,0.3027200698852539,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-12-57,0.4321897029876709,RRT,env2,2,0.1,0.0,1500,617,95.93737202536536
2024-12-22-20-13-01,4.010542869567871,RRT*,env2,2,0.1,0.0,1500,1058,96.21871314972493
2024-12-22-20-13-01,0.3331875801086426,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-02,0.2943730354309082,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-03,1.6432597637176514,RRT*,env2,2,0.1,0.0,1500,1438,94.36555774896668
2024-12-22-20-13-04,0.34613800048828125,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-04,0.3449716567993164,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-06,1.5161635875701904,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-06,0.29720091819763184,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-06,0.3221755027770996,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-08,1.7551534175872803,RRT*,env2,2,0.1,0.0,1500,1465,99.67094451833806
2024-12-22-20-13-08,0.33025145530700684,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-09,0.33025121688842773,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-10,1.684765100479126,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-11,0.3389132022857666,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-11,0.3425438404083252,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-13,1.6543388366699219,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-13,0.310772180557251,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-13,0.289417028427124,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-16,3.0797674655914307,RRT*,env2,2,0.1,0.0,1500,1168,95.40084954909042
2024-12-22-20-13-17,0.3003559112548828,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-17,0.31075501441955566,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-19,1.6016108989715576,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-19,0.310091495513916,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-19,0.29442644119262695,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-21,1.4175043106079102,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-21,0.385465145111084,OBRRT,env2,2,0.1,0.0,1500,1201,108.04054856975995
2024-12-22-20-13-21,0.29258275032043457,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-23,1.3788249492645264,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-23,0.3174784183502197,OBRRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-23,0.3184821605682373,RRT,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-25,1.5120635032653809,RRT*,env2,2,0.1,0.0,1500,1500,0.0
2024-12-22-20-13-25,0.3247056007385254,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-25,0.33686137199401855,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-27,1.4045157432556152,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-27,0.2853355407714844,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-28,0.3361015319824219,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-29,1.6749038696289062,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-29,0.31133556365966797,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-30,0.3303983211517334,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-31,1.439549446105957,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-32,0.2561376094818115,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-32,0.26845669746398926,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-33,1.5349948406219482,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-34,0.3234248161315918,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-34,0.28491663932800293,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-36,1.8248510360717773,RRT*,env2,2,0.1,0.1,1500,1329,97.12394816362013
2024-12-22-20-13-36,0.3256192207336426,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-36,0.30567240715026855,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-38,1.7782280445098877,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-39,0.47744178771972656,OBRRT,env2,2,0.1,0.1,1500,681,95.31886871005842
2024-12-22-20-13-39,0.31052446365356445,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-44,5.3362343311309814,RRT*,env2,2,0.1,0.1,1500,827,94.95076203160913
2024-12-22-20-13-45,0.33170056343078613,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-45,0.31296420097351074,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-46,1.528390645980835,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-47,0.3025846481323242,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-47,0.31834864616394043,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-49,1.41444730758667,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-49,0.31494903564453125,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-49,0.3427305221557617,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-50,1.3173980712890625,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-51,0.32232236862182617,OBRRT,env2,2,0.1,0.1,1500,1482,103.5249436633481
2024-12-22-20-13-51,0.33031129837036133,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-53,1.645615577697754,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-53,0.3211243152618408,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-53,0.3224484920501709,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-55,1.6685974597930908,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-55,0.34633660316467285,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-56,0.30189037322998047,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-57,1.6367311477661133,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-13-58,0.4353218078613281,OBRRT,env2,2,0.1,0.1,1500,885,106.99861055562336
2024-12-22-20-13-58,0.4752533435821533,RRT,env2,2,0.1,0.1,1500,498,116.90843295311424
2024-12-22-20-14-02,3.87074613571167,RRT*,env2,2,0.1,0.1,1500,1069,93.58053391641451
2024-12-22-20-14-02,0.31253647804260254,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-03,0.35248398780822754,RRT,env2,2,0.1,0.1,1500,1330,101.19638089567793
2024-12-22-20-14-04,1.4979150295257568,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-05,0.29662227630615234,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-05,0.3326117992401123,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-06,1.5110514163970947,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-07,0.4435105323791504,OBRRT,env2,2,0.1,0.1,1500,993,111.34793372435085
2024-12-22-20-14-07,0.3239426612854004,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-09,1.6098968982696533,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-09,0.30826401710510254,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-09,0.30761003494262695,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-11,1.5549514293670654,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-11,0.3730895519256592,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-12,0.284210205078125,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-13,1.5346689224243164,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-14,0.3542356491088867,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-14,0.3071553707122803,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-15,1.5253615379333496,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-16,0.31534600257873535,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-16,0.30892086029052734,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-18,1.9392287731170654,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-18,0.3565516471862793,OBRRT,env2,2,0.1,0.1,1500,1313,112.87830264924501
2024-12-22-20-14-19,0.36860084533691406,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-20,1.5315909385681152,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-21,0.30396366119384766,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-21,0.30153703689575195,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-22,1.4898552894592285,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-23,0.3142058849334717,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-23,0.37082672119140625,RRT,env2,2,0.1,0.1,1500,1322,105.36175858589014
2024-12-22-20-14-25,1.696056842803955,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-25,0.32799410820007324,OBRRT,env2,2,0.1,0.1,1500,1395,106.21306228091379
2024-12-22-20-14-25,0.30712366104125977,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-27,1.4311389923095703,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-27,0.3560011386871338,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-27,0.2982330322265625,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-29,1.3797667026519775,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-29,0.2971155643463135,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-29,0.32155895233154297,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-31,1.607640027999878,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-31,0.37711000442504883,OBRRT,env2,2,0.1,0.1,1500,954,102.28373171154614
2024-12-22-20-14-32,0.28929853439331055,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-34,1.8425109386444092,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-34,0.40493083000183105,OBRRT,env2,2,0.1,0.1,1500,957,107.74643779389302
2024-12-22-20-14-34,0.2826845645904541,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-36,1.669165849685669,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-36,0.3181147575378418,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-37,0.32158374786376953,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-38,1.5588879585266113,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-38,0.26812076568603516,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-39,0.2774784564971924,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-40,1.5671124458312988,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-41,0.29906177520751953,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-41,0.3119049072265625,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-42,1.5915064811706543,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-43,0.3289628028869629,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-43,0.3852353096008301,RRT,env2,2,0.1,0.1,1500,1041,111.9293957843156
2024-12-22-20-14-45,1.764533519744873,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-45,0.3410625457763672,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-46,0.29878735542297363,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-48,2.4846115112304688,RRT*,env2,2,0.1,0.1,1500,1287,92.82300022896771
2024-12-22-20-14-48,0.3041243553161621,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-49,0.4308652877807617,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-51,2.532790422439575,RRT*,env2,2,0.1,0.1,1500,1321,96.40904546367894
2024-12-22-20-14-52,0.2564737796783447,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-52,0.29325103759765625,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-53,1.6235871315002441,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-54,0.34619665145874023,OBRRT,env2,2,0.1,0.1,1500,1282,99.87530413959301
2024-12-22-20-14-54,0.2844705581665039,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-55,1.4123115539550781,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-56,0.29961276054382324,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-56,0.41695547103881836,RRT,env2,2,0.1,0.1,1500,772,103.23116608793572
2024-12-22-20-14-58,1.489715814590454,RRT*,env2,2,0.1,0.1,1500,1489,97.72204476105145
2024-12-22-20-14-58,0.30493593215942383,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-14-58,0.300295352935791,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-00,1.4199411869049072,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-00,0.3262004852294922,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-00,0.31701064109802246,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-02,1.5708346366882324,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-02,0.3136880397796631,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-03,0.31917881965637207,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-04,1.486210584640503,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-04,0.3078346252441406,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-05,0.32892656326293945,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-06,1.5568358898162842,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-07,0.30689215660095215,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-07,0.31147122383117676,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-09,1.7738049030303955,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-09,0.3538022041320801,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-09,0.3233370780944824,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-11,1.5882444381713867,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-11,0.3318939208984375,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-12,0.3279581069946289,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-13,1.6276590824127197,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-14,0.35740184783935547,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-14,0.31676626205444336,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-16,1.6835391521453857,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-16,0.34424281120300293,OBRRT,env2,2,0.1,0.1,1500,1346,105.1238696619276
2024-12-22-20-15-16,0.32502293586730957,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-19,2.417945623397827,RRT*,env2,2,0.1,0.1,1500,1353,97.71008701103862
2024-12-22-20-15-19,0.341904878616333,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-19,0.32950687408447266,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-21,1.477910041809082,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-21,0.3409998416900635,OBRRT,env2,2,0.1,0.1,1500,1397,107.80780952785955
2024-12-22-20-15-21,0.3546113967895508,RRT,env2,2,0.1,0.1,1500,1201,95.51226859815647
2024-12-22-20-15-23,1.4954345226287842,RRT*,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-23,0.31667327880859375,OBRRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-24,0.3021278381347656,RRT,env2,2,0.1,0.1,1500,1500,0.0
2024-12-22-20-15-25,1.7073378562927246,RRT*,env2,2,0.1,0.1,1500,1409,97.29562863894647
2024-12-22-20-15-26,0.31162500381469727,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-26,0.30297040939331055,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-27,1.544379472732544,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-28,0.34784531593322754,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-28,0.4773223400115967,RRT,env2,2,0.1,0.2,1500,946,102.70862437214879
2024-12-22-20-15-30,1.8351826667785645,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-31,0.5183401107788086,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-31,0.4195270538330078,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-33,1.5343713760375977,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-33,0.3584108352661133,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-33,0.29678916931152344,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-35,1.3751630783081055,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-35,0.29860854148864746,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-35,0.3351328372955322,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-37,1.5824999809265137,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-37,0.321347713470459,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-37,0.3047597408294678,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-42,4.7748377323150635,RRT*,env2,2,0.1,0.2,1500,999,97.92813694070328
2024-12-22-20-15-43,0.3572835922241211,OBRRT,env2,2,0.1,0.2,1500,1374,108.9799196392187
2024-12-22-20-15-43,0.33107566833496094,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-45,1.651113748550415,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-45,0.38892650604248047,OBRRT,env2,2,0.1,0.2,1500,1019,103.16374900515086
2024-12-22-20-15-45,0.30282044410705566,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-47,1.677149772644043,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-47,0.3114352226257324,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-48,0.29161906242370605,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-49,1.6509771347045898,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-50,0.36292147636413574,OBRRT,env2,2,0.1,0.2,1500,1292,99.65859861282422
